"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","FHB DON content - ppm|CO_321:0001154","FHB grain incidence - %|CO_321:0001155","FHB incidence - %|CO_321:0001149","FHB severity - %|CO_321:0001440","Heading time - Julian date (JD)|CO_321:0001233","notes"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","239981","19-25237","","plot","279740","Prelim_Scab_2021-rep2-19-25237_1407","2","2","1407","8","18","test","","","","","","","","","","","2.4","45","15","16","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","239982","19-25245","","plot","279937","Prelim_Scab_2021-rep2-19-25245_1430","2","2","1430","16","19","test","","","","","","","","","","","1.1","30","20","21","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","239991","19-25322","","plot","279339","Prelim_Scab_2021-rep2-19-25322_1584","2","2","1584","23","27","test","","","","","","","","","","","0.82","3","20","14","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","239999","19-25448","","plot","280117","Prelim_Scab_2021-rep2-19-25448_1519","2","2","1519","9","24","test","","","","","","","","","","","1.0","15","10","7","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240000","19-25464","","plot","280031","Prelim_Scab_2021-rep2-19-25464_1549","2","2","1549","10","25","test","","","","","","","","","","","1.1","22","10","14","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240001","19-25469","","plot","280066","Prelim_Scab_2021-rep2-19-25469_1630","2","2","1630","24","28","test","","","","","","","","","","","0.35","8","10","16","134",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240031","19-25743","","plot","279989","Prelim_Scab_2021-rep2-19-25743_1388","2","2","1388","22","17","test","","","","","","","","","","","0.47","8","1","7","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240032","19-25764","","plot","279870","Prelim_Scab_2021-rep2-19-25764_1411","2","2","1411","4","18","test","","","","","","","","","","","0.85","15","20","16","130",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240056","19-26345","","plot","279806","Prelim_Scab_2021-rep2-19-26345_1526","2","2","1526","16","24","test","","","","","","","","","","","1.6","25","10","7","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240072","19-26452","","plot","280200","Prelim_Scab_2021-rep2-19-26452_1494","2","2","1494","17","23","test","","","","","","","","","","","1.1","18","20","25","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240074","19-26456","","plot","279583","Prelim_Scab_2021-rep2-19-26456_1473","2","2","1473","11","22","test","","","","","","","","","","","1.0","25","20","12","132",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240091","19-26709","","plot","279326","Prelim_Scab_2021-rep2-19-26709_1353","2","2","1353","14","16","test","","","","","","","","","","","1.3","5","50","30","131",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240099","19-27409","","plot","280273","Prelim_Scab_2021-rep2-19-27409_1455","2","2","1455","8","20","test","","","","","","","","","","","0.91","12","10","40","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240112","19-27466","","plot","280082","Prelim_Scab_2021-rep2-19-27466_1559","2","2","1559","1","26","test","","","","","","","","","","","0.63","5","10","25","134",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240115","19-27478","","plot","279784","Prelim_Scab_2021-rep2-19-27478_1435","2","2","1435","21","19","test","","","","","","","","","","","1.1","5","20","17","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240134","19-27565","","plot","280179","Prelim_Scab_2021-rep2-19-27565_1570","2","2","1570","12","26","test","","","","","","","","","","","0.63","3","20","16","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240144","19-27722","","plot","279890","Prelim_Scab_2021-rep2-19-27722_1409","2","2","1409","6","18","test","","","","","","","","","","","0.70","10","1","7","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240166","19-27910","","plot","279829","Prelim_Scab_2021-rep2-19-27910_1361","2","2","1361","6","16","test","","","","","","","","","","","0.98","5","25","14","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240168","19-27944","","plot","279622","Prelim_Scab_2021-rep2-19-27944_1401","2","2","1401","14","18","test","","","","","","","","","","","1.2","12","15","7","134",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240173","19-28147","","plot","279726","Prelim_Scab_2021-rep2-19-28147_1397","2","2","1397","18","18","test","","","","","","","","","","","2.0","20","25","10","140",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240687","19-3427","","plot","279667","Prelim_Scab_2021-rep2-19-3427_1336","2","2","1336","18","15","test","","","","","","","","","","","1.5","60","20","7","138",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240186","19-3453","","plot","279951","Prelim_Scab_2021-rep2-19-3453_1346","2","2","1346","21","16","test","","","","","","","","","","","1.5","75","75","12","134",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240188","19-3462","","plot","279638","Prelim_Scab_2021-rep2-19-3462_1571","2","2","1571","13","26","test","","","","","","","","","","","0.52","35","25","10","133",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240191","19-3502","","plot","279422","Prelim_Scab_2021-rep2-19-3502_1535","2","2","1535","24","25","test","","","","","","","","","","","0.27","5","10","7","131",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240192","19-3505","","plot","279605","Prelim_Scab_2021-rep2-19-3505_1410","2","2","1410","5","18","test","","","","","","","","","","","0.85","5","15","7","129",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240193","19-3510","","plot","279532","Prelim_Scab_2021-rep2-19-3510_1382","2","2","1382","16","17","test","","","","","","","","","","","0.50","5","10","10","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240195","19-3528","","plot","280220","Prelim_Scab_2021-rep2-19-3528_1573","2","2","1573","15","26","test","","","","","","","","","","","0.41","5","5","7","134",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240197","19-3538","","plot","279830","Prelim_Scab_2021-rep2-19-3538_1632","2","2","1632","23","29","test","","","","","","","","","","","0.27","15","10","15","132",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240199","19-366","","plot","279963","Prelim_Scab_2021-rep2-19-366_1605","2","2","1605","2","27","test","","","","","","","","","","","0.56","20","15","7","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240204","19-3904","","plot","280067","Prelim_Scab_2021-rep2-19-3904_1452","2","2","1452","11","20","test","","","","","","","","","","","1.1","15","20","10","137",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240205","19-3920","","plot","279704","Prelim_Scab_2021-rep2-19-3920_1329","2","2","1329","11","15","test","","","","","","","","","","","0.37","5","10","10","135",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240206","19-3926","","plot","279635","Prelim_Scab_2021-rep2-19-3926_1363","2","2","1363","4","16","test","","","","","","","","","","","1.3","15","30","25","131",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240208","19-3937","","plot","279513","Prelim_Scab_2021-rep2-19-3937_1480","2","2","1480","18","22","test","","","","","","","","","","","0.91","25","30","18","133",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240209","19-3943","","plot","279792","Prelim_Scab_2021-rep2-19-3943_1523","2","2","1523","13","24","test","","","","","","","","","","","0.42","7","15","10","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240210","19-3948","","plot","279606","Prelim_Scab_2021-rep2-19-3948_1578","2","2","1578","20","26","test","","","","","","","","","","","0.61","10","15","7","132",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240213","19-4014","","plot","279737","Prelim_Scab_2021-rep2-19-4014_1358","2","2","1358","9","16","test","","","","","","","","","","","0.42","10","25","15","132",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240218","19-4134","","plot","280272","Prelim_Scab_2021-rep2-19-4134_1350","2","2","1350","17","16","test","","","","","","","","","","","3.7","65","80","14","141",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240219","19-4141","","plot","279579","Prelim_Scab_2021-rep2-19-4141_1470","2","2","1470","8","22","test","","","","","","","","","","","1.3","25","10","10","136",""
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1240","Pr_Scb_21","UIUC Prelim Scab Trail 2021","RCBD","","","","no","no","2020-September-29","","26","Urbana, IL","240220","19-4151","","plot","279564","Prelim_Scab_2021-rep2-19-4151_1553","2","2","1553","6","25","test","","","","","","","","","","","0.44","10","10","10","133",""
